crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
123, 4519,  100.0, 22.3325,  24.370, 22.3526, 35.3214,   209.9,  -9.000,  0.5733,  -9.000,
123, 4519,  102.0, 22.0015,  24.447, 22.0217, 35.2997,   210.0,  -9.000,  0.6185,  -9.000,
123, 4519,  104.0, 21.8488,  24.483, 21.8693, 35.2915,   207.9,  -9.000,  0.6330,  -9.000,
123, 4519,  106.0, 21.7723,  24.502, 21.7931, 35.2886,   208.3,  -9.000,  0.6277,  -9.000,
123, 4519,  108.0, 21.6766,  24.527, 21.6978, 35.2859,   208.2,  -9.000,  0.6125,  -9.000,
123, 4519,  110.0, 21.5692,  24.552, 21.5907, 35.2804,   208.2,  -9.000,  0.6017,  -9.000,
123, 4519,  112.0, 21.4699,  24.576, 21.4917, 35.2750,   208.2,  -9.000,  0.5872,  -9.000,
123, 4519,  114.0, 21.3638,  24.602, 21.3860, 35.2707,   207.2,  -9.000,  0.5571,  -9.000,
123, 4519,  116.0, 21.2379,  24.633, 21.2603, 35.2657,   206.8,  -9.000,  0.5214,  -9.000,
123, 4519,  118.0, 21.1427,  24.653, 21.1654, 35.2586,   205.8,  -9.000,  0.4959,  -9.000,
123, 4519,  120.0, 20.9879,  24.690, 21.0108, 35.2519,   205.5,  -9.000,  0.4670,  -9.000,
123, 4519,  122.0, 20.8698,  24.718, 20.8931, 35.2458,   204.9,  -9.000,  0.4240,  -9.000,
123, 4519,  124.0, 20.7743,  24.739, 20.7978, 35.2399,   204.8,  -9.000,  0.3797,  -9.000,
123, 4519,  126.0, 20.6563,  24.766, 20.6801, 35.2333,   205.2,  -9.000,  0.3465,  -9.000,
123, 4519,  128.0, 20.6134,  24.776, 20.6377, 35.2317,   205.0,  -9.000,  0.3134,  -9.000,
123, 4519,  130.0, 20.5777,  24.785, 20.6022, 35.2312,   204.8,  -9.000,  0.2930,  -9.000,
123, 4519,  132.0, 20.5184,  24.800, 20.5432, 35.2295,   205.0,  -9.000,  0.2787,  -9.000,
123, 4519,  134.0, 20.4526,  24.815, 20.4778, 35.2253,   204.5,  -9.000,  0.2697,  -9.000,
123, 4519,  136.0, 20.3684,  24.832, 20.3939, 35.2192,   203.8,  -9.000,  0.2613,  -9.000,
123, 4519,  138.0, 20.2689,  24.851, 20.2947, 35.2080,   202.6,  -9.000,  0.2462,  -9.000,
123, 4519,  140.0, 20.1731,  24.866, 20.1992, 35.1952,   202.0,  -9.000,  0.2305,  -9.000,
123, 4519,  142.0, 20.0923,  24.880, 20.1187, 35.1848,   201.5,  -9.000,  0.2202,  -9.000,
123, 4519,  144.0, 20.0158,  24.894, 20.0425, 35.1772,   201.4,  -9.000,  0.2096,  -9.000,
123, 4519,  146.0, 19.9099,  24.914, 19.9369, 35.1666,   201.8,  -9.000,  0.2005,  -9.000,
123, 4519,  148.0, 19.8183,  24.931, 19.8456, 35.1581,   201.6,  -9.000,  0.1849,  -9.000,
123, 4519,  150.0, 19.7484,  24.944, 19.7759, 35.1505,   200.6,  -9.000,  0.1750,  -9.000,
123, 4519,  152.0, 19.6329,  24.962, 19.6607, 35.1347,   200.3,  -9.000,  0.1627,  -9.000,
123, 4519,  154.0, 19.5366,  24.978, 19.5647, 35.1225,   200.4,  -9.000,  0.1585,  -9.000,
123, 4519,  156.0, 19.4305,  24.998, 19.4588, 35.1127,   199.8,  -9.000,  0.1542,  -9.000,
123, 4519,  158.0, 19.3432,  25.012, 19.3718, 35.1024,   199.4,  -9.000,  0.1417,  -9.000,
123, 4519,  160.0, 19.2670,  25.024, 19.2958, 35.0920,   199.0,  -9.000,  0.1321,  -9.000,
123, 4519,  162.0, 19.1888,  25.037, 19.2180, 35.0820,   199.4,  -9.000,  0.1239,  -9.000,
123, 4519,  164.0, 19.0731,  25.053, 19.1024, 35.0650,   199.3,  -9.000,  0.1155,  -9.000,
123, 4519,  166.0, 18.9821,  25.067, 19.0117, 35.0528,   199.4,  -9.000,  0.1083,  -9.000,
123, 4519,  168.0, 18.9070,  25.079, 18.9369, 35.0437,   199.4,  -9.000,  0.1016,  -9.000,
123, 4519,  170.0, 18.8185,  25.093, 18.8486, 35.0314,   199.3,  -9.000,  0.0995,  -9.000,
123, 4519,  172.0, 18.6777,  25.113, 18.7081, 35.0118,   199.1,  -9.000,  0.0968,  -9.000,
123, 4519,  174.0, 18.5231,  25.134, 18.5536, 34.9884,   198.4,  -9.000,  0.0923,  -9.000,
123, 4519,  176.0, 18.4117,  25.151, 18.4425, 34.9737,   198.4,  -9.000,  0.0882,  -9.000,
123, 4519,  178.0, 18.3255,  25.162, 18.3565, 34.9601,   197.5,  -9.000,  0.0798,  -9.000,
123, 4519,  180.0, 18.2017,  25.179, 18.2329, 34.9418,   197.1,  -9.000,  0.0776,  -9.000,
123, 4519,  182.0, 18.0814,  25.195, 18.1128, 34.9240,   197.1,  -9.000,  0.0759,  -9.000,
123, 4519,  184.0, 17.9878,  25.209, 18.0194, 34.9117,   195.9,  -9.000,  0.0709,  -9.000,
123, 4519,  186.0, 17.9051,  25.219, 17.9370, 34.8986,   194.7,  -9.000,  0.0721,  -9.000,
123, 4519,  188.0, 17.7318,  25.242, 17.7638, 34.8731,   195.7,  -9.000,  0.0692,  -9.000,
123, 4519,  190.0, 17.6022,  25.259, 17.6344, 34.8551,   195.1,  -9.000,  0.0641,  -9.000,
123, 4519,  192.0, 17.5202,  25.270, 17.5526, 34.8429,   195.2,  -9.000,  0.0598,  -9.000,
123, 4519,  194.0, 17.4036,  25.286, 17.4361, 34.8274,   196.1,  -9.000,  0.0571,  -9.000,
123, 4519,  196.0, 17.2992,  25.301, 17.3319, 34.8136,   196.2,  -9.000,  0.0538,  -9.000,
123, 4519,  198.0, 17.2152,  25.312, 17.2482, 34.8020,   196.8,  -9.000,  0.0569,  -9.000,
123, 4519,  200.0, 17.1168,  25.326, 17.1500, 34.7892,   197.1,  -9.000,  0.0692,  -9.000,
124, 4554,    2.0, 23.7418,  23.740, 23.7422, 35.0276,   212.5,  -9.000,  0.1049,  -9.000,
124, 4554,    4.0, 23.7371,  23.747, 23.7379, 35.0341,   212.7,  -9.000,  0.1076,  -9.000,
124, 4554,    6.0, 23.7189,  23.749, 23.7202, 35.0307,   212.7,  -9.000,  0.0981,  -9.000,
124, 4554,    8.0, 23.7095,  23.752, 23.7111, 35.0308,   212.7,  -9.000,  0.0992,  -9.000,
124, 4554,   10.0, 23.6962,  23.756, 23.6983, 35.0313,   212.7,  -9.000,  0.0998,  -9.000,
124, 4554,   12.0, 23.6824,  23.761, 23.6849, 35.0320,   212.8,  -9.000,  0.0968,  -9.000,
124, 4554,   14.0, 23.6785,  23.763, 23.6814, 35.0326,   212.8,  -9.000,  0.1006,  -9.000,
124, 4554,   16.0, 23.6762,  23.765, 23.6795, 35.0348,   212.8,  -9.000,  0.1005,  -9.000,
124, 4554,   18.0, 23.6745,  23.766, 23.6783, 35.0356,   212.8,  -9.000,  0.1002,  -9.000,
124, 4554,   20.0, 23.6727,  23.767, 23.6769, 35.0364,   212.8,  -9.000,  0.1033,  -9.000,
124, 4554,   22.0, 23.6708,  23.770, 23.6754, 35.0392,   212.8,  -9.000,  0.1072,  -9.000,
124, 4554,   24.0, 23.6677,  23.773, 23.6727, 35.0416,   212.9,  -9.000,  0.1091,  -9.000,
124, 4554,   26.0, 23.6665,  23.774, 23.6719, 35.0433,   212.9,  -9.000,  0.1086,  -9.000,
124, 4554,   28.0, 23.6656,  23.776, 23.6714, 35.0456,   212.9,  -9.000,  0.1097,  -9.000,
124, 4554,   30.0, 23.6643,  23.778, 23.6706, 35.0476,   213.0,  -9.000,  0.1161,  -9.000,
124, 4554,   32.0, 23.6645,  23.781, 23.6712, 35.0520,   213.0,  -9.000,  0.1198,  -9.000,
124, 4554,   34.0, 23.6628,  23.785, 23.6699, 35.0558,   213.0,  -9.000,  0.1247,  -9.000,
124, 4554,   36.0, 23.6627,  23.788, 23.6701, 35.0604,   213.0,  -9.000,  0.1259,  -9.000,
124, 4554,   38.0, 23.6590,  23.793, 23.6669, 35.0650,   213.0,  -9.000,  0.1340,  -9.000,
124, 4554,   40.0, 23.6556,  23.797, 23.6639, 35.0689,   213.0,  -9.000,  0.1494,  -9.000,
124, 4554,   42.0, 23.6539,  23.801, 23.6626, 35.0734,   213.1,  -9.000,  0.1435,  -9.000,
124, 4554,   44.0, 23.6506,  23.806, 23.6597, 35.0799,   213.3,  -9.000,  0.1452,  -9.000,
124, 4554,   46.0, 23.6472,  23.812, 23.6568, 35.0859,   213.3,  -9.000,  0.1512,  -9.000,
124, 4554,   48.0, 23.6434,  23.819, 23.6534, 35.0930,   213.4,  -9.000,  0.1557,  -9.000,
124, 4554,   50.0, 23.6422,  23.823, 23.6526, 35.0989,   213.4,  -9.000,  0.1640,  -9.000,
124, 4554,   52.0, 23.6369,  23.832, 23.6477, 35.1082,   213.5,  -9.000,  0.1727,  -9.000,
124, 4554,   54.0, 23.6268,  23.841, 23.6381, 35.1163,   213.5,  -9.000,  0.1825,  -9.000,
124, 4554,   56.0, 23.6131,  23.850, 23.6248, 35.1228,   213.6,  -9.000,  0.1905,  -9.000,
124, 4554,   58.0, 23.6032,  23.858, 23.6153, 35.1290,   213.6,  -9.000,  0.2006,  -9.000,
124, 4554,   60.0, 23.5959,  23.864, 23.6084, 35.1349,   213.7,  -9.000,  0.1999,  -9.000,
124, 4554,   62.0, 23.5829,  23.875, 23.5957, 35.1433,   213.7,  -9.000,  0.2061,  -9.000,
124, 4554,   64.0, 23.5708,  23.883, 23.5841, 35.1503,   213.7,  -9.000,  0.2118,  -9.000,
124, 4554,   66.0, 23.5584,  23.891, 23.5721, 35.1557,   213.6,  -9.000,  0.2140,  -9.000,
124, 4554,   68.0, 23.5390,  23.903, 23.5531, 35.1634,   213.7,  -9.000,  0.2197,  -9.000,
124, 4554,   70.0, 23.5229,  23.912, 23.5374, 35.1695,   213.7,  -9.000,  0.2261,  -9.000,
124, 4554,   72.0, 23.4919,  23.930, 23.5068, 35.1814,   213.9,  -9.000,  0.2311,  -9.000,
124, 4554,   74.0, 23.4769,  23.942, 23.4922, 35.1913,   214.0,  -9.000,  0.2379,  -9.000,
124, 4554,   76.0, 23.4629,  23.953, 23.4786, 35.2002,   214.1,  -9.000,  0.2450,  -9.000,
124, 4554,   78.0, 23.4496,  23.965, 23.4658, 35.2117,   214.2,  -9.000,  0.2491,  -9.000,
124, 4554,   80.0, 23.4283,  23.982, 23.4449, 35.2255,   214.2,  -9.000,  0.2541,  -9.000,
124, 4554,   82.0, 23.3887,  24.005, 23.4057, 35.2402,   214.3,  -9.000,  0.2559,  -9.000,
124, 4554,   84.0, 23.3447,  24.029, 23.3620, 35.2557,   214.1,  -9.000,  0.2587,  -9.000,
124, 4554,   86.0, 23.3100,  24.047, 23.3277, 35.2658,   214.1,  -9.000,  0.2581,  -9.000,
124, 4554,   88.0, 23.2702,  24.067, 23.2884, 35.2766,   214.0,  -9.000,  0.2578,  -9.000,
124, 4554,   90.0, 23.2238,  24.089, 23.2423, 35.2877,   214.0,  -9.000,  0.2609,  -9.000,
124, 4554,   92.0, 23.1799,  24.110, 23.1988, 35.2996,   213.9,  -9.000,  0.2619,  -9.000,
124, 4554,   94.0, 23.1345,  24.132, 23.1538, 35.3109,   213.8,  -9.000,  0.2642,  -9.000,
124, 4554,   96.0, 23.0860,  24.155, 23.1057, 35.3228,   213.8,  -9.000,  0.2653,  -9.000,
124, 4554,   98.0, 23.0283,  24.181, 23.0484, 35.3350,   213.9,  -9.000,  0.2677,  -9.000,
124, 4554,  100.0, 22.9828,  24.199, 23.0033, 35.3416,   213.9,  -9.000,  0.2735,  -9.000,
124, 4554,  102.0, 22.9149,  24.223, 22.9357, 35.3471,   213.9,  -9.000,  0.2786,  -9.000,
124, 4554,  104.0, 22.8337,  24.250, 22.8549, 35.3523,   213.6,  -9.000,  0.2913,  -9.000,
124, 4554,  106.0, 22.7735,  24.270, 22.7950, 35.3559,   213.4,  -9.000,  0.3028,  -9.000,
124, 4554,  108.0, 22.7004,  24.292, 22.7223, 35.3568,   213.1,  -9.000,  0.3154,  -9.000,
124, 4554,  110.0, 22.6343,  24.310, 22.6566, 35.3551,   213.2,  -9.000,  0.3475,  -9.000,
124, 4554,  112.0, 22.5682,  24.327, 22.5908, 35.3535,   212.2,  -9.000,  0.3811,  -9.000,
124, 4554,  114.0, 22.5086,  24.342, 22.5316, 35.3507,   211.8,  -9.000,  0.4101,  -9.000,
124, 4554,  116.0, 22.4284,  24.359, 22.4517, 35.3433,   211.9,  -9.000,  0.4452,  -9.000,
124, 4554,  118.0, 22.3439,  24.378, 22.3675, 35.3358,   211.8,  -9.000,  0.4778,  -9.000,
124, 4554,  120.0, 22.2832,  24.392, 22.3072, 35.3324,   210.9,  -9.000,  0.5133,  -9.000,
124, 4554,  122.0, 22.2199,  24.406, 22.2443, 35.3269,   210.4,  -9.000,  0.5514,  -9.000,
124, 4554,  124.0, 22.1405,  24.422, 22.1652, 35.3193,   210.2,  -9.000,  0.5824,  -9.000,
124, 4554,  126.0, 22.0703,  24.437, 22.0953, 35.3122,   209.8,  -9.000,  0.6073,  -9.000,
124, 4554,  128.0, 21.9737,  24.457, 21.9990, 35.3033,   209.1,  -9.000,  0.6136,  -9.000,
124, 4554,  130.0, 21.8659,  24.480, 21.8915, 35.2942,   207.9,  -9.000,  0.6259,  -9.000,
124, 4554,  132.0, 21.7623,  24.503, 21.7883, 35.2862,   207.2,  -9.000,  0.6165,  -9.000,
124, 4554,  134.0, 21.7265,  24.509, 21.7529, 35.2808,   208.0,  -9.000,  0.6083,  -9.000,
124, 4554,  136.0, 21.5546,  24.541, 21.5812, 35.2597,   205.3,  -9.000,  0.6079,  -9.000,
124, 4554,  138.0, 21.4400,  24.563, 21.4669, 35.2477,   204.4,  -9.000,  0.6015,  -9.000,
124, 4554,  140.0, 21.3170,  24.589, 21.3441, 35.2367,   203.6,  -9.000,  0.5903,  -9.000,
124, 4554,  142.0, 21.1676,  24.621, 21.1950, 35.2247,   203.0,  -9.000,  0.5580,  -9.000,
124, 4554,  144.0, 21.0589,  24.644, 21.0866, 35.2161,   202.5,  -9.000,  0.5225,  -9.000,
124, 4554,  146.0, 20.9432,  24.668, 20.9712, 35.2069,   201.9,  -9.000,  0.4985,  -9.000,
124, 4554,  148.0, 20.8112,  24.695, 20.8394, 35.1955,   201.7,  -9.000,  0.4726,  -9.000,
124, 4554,  150.0, 20.7140,  24.715, 20.7425, 35.1866,   201.0,  -9.000,  0.4500,  -9.000,
124, 4554,  152.0, 20.6300,  24.731, 20.6587, 35.1776,   199.7,  -9.000,  0.4374,  -9.000,
124, 4554,  154.0, 20.5107,  24.752, 20.5398, 35.1639,   199.1,  -9.000,  0.4172,  -9.000,
124, 4554,  156.0, 20.3588,  24.780, 20.3880, 35.1476,   199.2,  -9.000,  0.3968,  -9.000,
124, 4554,  158.0, 20.2646,  24.799, 20.2941, 35.1384,   198.1,  -9.000,  0.3653,  -9.000,
124, 4554,  160.0, 20.1934,  24.815, 20.2233, 35.1351,   197.1,  -9.000,  0.3406,  -9.000,
124, 4554,  162.0, 20.0886,  24.835, 20.1187, 35.1245,   196.9,  -9.000,  0.3159,  -9.000,
124, 4554,  164.0, 20.0046,  24.853, 20.0350, 35.1194,   196.9,  -9.000,  0.2893,  -9.000,
124, 4554,  166.0, 19.9228,  24.872, 19.9535, 35.1161,   196.6,  -9.000,  0.2607,  -9.000,
124, 4554,  168.0, 19.8507,  24.892, 19.8817, 35.1173,   197.2,  -9.000,  0.2301,  -9.000,
124, 4554,  170.0, 19.7940,  24.909, 19.8253, 35.1199,   198.7,  -9.000,  0.2123,  -9.000,
124, 4554,  172.0, 19.7432,  24.922, 19.7748, 35.1195,   199.9,  -9.000,  0.1972,  -9.000,
124, 4554,  174.0, 19.6974,  24.936, 19.7293, 35.1224,   200.3,  -9.000,  0.1844,  -9.000,
124, 4554,  176.0, 19.6257,  24.951, 19.6579, 35.1181,   200.9,  -9.000,  0.1722,  -9.000,
124, 4554,  178.0, 19.5742,  24.966, 19.6067, 35.1196,   201.0,  -9.000,  0.1629,  -9.000,
124, 4554,  180.0, 19.5353,  24.978, 19.5681, 35.1220,   201.0,  -9.000,  0.1550,  -9.000,
124, 4554,  182.0, 19.4735,  24.993, 19.5066, 35.1205,   201.1,  -9.000,  0.1461,  -9.000,
124, 4554,  184.0, 19.4030,  25.009, 19.4364, 35.1174,   200.9,  -9.000,  0.1383,  -9.000,
124, 4554,  186.0, 19.3447,  25.020, 19.3784, 35.1132,   201.1,  -9.000,  0.1259,  -9.000,
124, 4554,  188.0, 19.2550,  25.040, 19.2889, 35.1082,   201.3,  -9.000,  0.1161,  -9.000,
124, 4554,  190.0, 19.1646,  25.056, 19.1988, 35.0993,   201.2,  -9.000,  0.1087,  -9.000,
124, 4554,  192.0, 19.0804,  25.071, 19.1148, 35.0906,   200.7,  -9.000,  0.1089,  -9.000,
124, 4554,  194.0, 18.9856,  25.086, 19.0203, 35.0788,   200.4,  -9.000,  0.1014,  -9.000,
124, 4554,  196.0, 18.8813,  25.103, 18.9162, 35.0657,   200.3,  -9.000,  0.0924,  -9.000,
124, 4554,  198.0, 18.7689,  25.119, 18.8040, 35.0495,   200.5,  -9.000,  0.0838,  -9.000,
124, 4554,  200.0, 18.6779,  25.132, 18.7132, 35.0363,   200.5,  -9.000,  0.0767,  -9.000,
125, 4582,    2.0, 23.5722,  23.879, 23.5726, 35.1448,   211.8,  -9.000,  0.0860,  -9.000,
125, 4582,    4.0, 23.5756,  23.876, 23.5764, 35.1420,   212.2,  -9.000,  0.0854,  -9.000,
125, 4582,    6.0, 23.5728,  23.878, 23.5741, 35.1441,   212.4,  -9.000,  0.0863,  -9.000,
125, 4582,    8.0, 23.5728,  23.878, 23.5745, 35.1440,   212.6,  -9.000,  0.0860,  -9.000,
125, 4582,   10.0, 23.5720,  23.878, 23.5741, 35.1439,   212.7,  -9.000,  0.0872,  -9.000,
125, 4582,   12.0, 23.5705,  23.879, 23.5730, 35.1440,   212.9,  -9.000,  0.0894,  -9.000,
125, 4582,   14.0, 23.5699,  23.879, 23.5728, 35.1448,   212.9,  -9.000,  0.0915,  -9.000,
125, 4582,   16.0, 23.5699,  23.879, 23.5732, 35.1440,   212.8,  -9.000,  0.0930,  -9.000,
125, 4582,   18.0, 23.5668,  23.880, 23.5705, 35.1443,   213.1,  -9.000,  0.0962,  -9.000,
125, 4582,   20.0, 23.5641,  23.881, 23.5682, 35.1446,   213.2,  -9.000,  0.1066,  -9.000,
125, 4582,   22.0, 23.5628,  23.881, 23.5673, 35.1448,   213.3,  -9.000,  0.1165,  -9.000,
125, 4582,   24.0, 23.5606,  23.882, 23.5656, 35.1451,   213.3,  -9.000,  0.1124,  -9.000,
125, 4582,   26.0, 23.5592,  23.883, 23.5646, 35.1456,   213.4,  -9.000,  0.1345,  -9.000,
125, 4582,   28.0, 23.5575,  23.886, 23.5633, 35.1489,   213.6,  -9.000,  0.1183,  -9.000,
125, 4582,   30.0, 23.5542,  23.885, 23.5604, 35.1466,   213.5,  -9.000,  0.1212,  -9.000,
125, 4582,   32.0, 23.5522,  23.886, 23.5588, 35.1470,   213.5,  -9.000,  0.1169,  -9.000,
125, 4582,   34.0, 23.5492,  23.888, 23.5563, 35.1479,   213.6,  -9.000,  0.1117,  -9.000,
125, 4582,   36.0, 23.5468,  23.889, 23.5543, 35.1490,   213.7,  -9.000,  0.1176,  -9.000,
125, 4582,   38.0, 23.5445,  23.891, 23.5524, 35.1499,   213.7,  -9.000,  0.1220,  -9.000,
125, 4582,   40.0, 23.5432,  23.892, 23.5515, 35.1506,   213.8,  -9.000,  0.1213,  -9.000,
125, 4582,   42.0, 23.5415,  23.893, 23.5503, 35.1512,   213.7,  -9.000,  0.1232,  -9.000,
125, 4582,   44.0, 23.5406,  23.893, 23.5497, 35.1520,   213.7,  -9.000,  0.1268,  -9.000,
125, 4582,   46.0, 23.5398,  23.894, 23.5494, 35.1527,   213.8,  -9.000,  0.1289,  -9.000,
125, 4582,   48.0, 23.5383,  23.895, 23.5483, 35.1536,   213.8,  -9.000,  0.1306,  -9.000,
125, 4582,   50.0, 23.5376,  23.896, 23.5480, 35.1542,   213.8,  -9.000,  0.1323,  -9.000,
125, 4582,   52.0, 23.5356,  23.897, 23.5464, 35.1551,   213.7,  -9.000,  0.1395,  -9.000,
125, 4582,   54.0, 23.5349,  23.898, 23.5461, 35.1556,   213.8,  -9.000,  0.1456,  -9.000,
125, 4582,   56.0, 23.5336,  23.899, 23.5452, 35.1563,   213.8,  -9.000,  0.1455,  -9.000,
125, 4582,   58.0, 23.5338,  23.900, 23.5459, 35.1579,   213.9,  -9.000,  0.1514,  -9.000,
125, 4582,   60.0, 23.5340,  23.901, 23.5464, 35.1599,   213.9,  -9.000,  0.1578,  -9.000,
125, 4582,   62.0, 23.5334,  23.902, 23.5463, 35.1612,   213.8,  -9.000,  0.1638,  -9.000,
125, 4582,   64.0, 23.5329,  23.903, 23.5462, 35.1621,   213.8,  -9.000,  0.1687,  -9.000,
125, 4582,   66.0, 23.5321,  23.904, 23.5458, 35.1632,   213.9,  -9.000,  0.1712,  -9.000,
125, 4582,   68.0, 23.5310,  23.906, 23.5451, 35.1643,   213.8,  -9.000,  0.1764,  -9.000,
125, 4582,   70.0, 23.5300,  23.907, 23.5445, 35.1656,   213.8,  -9.000,  0.1812,  -9.000,
125, 4582,   72.0, 23.5294,  23.908, 23.5443, 35.1670,   213.9,  -9.000,  0.1827,  -9.000,
125, 4582,   74.0, 23.5297,  23.909, 23.5450, 35.1680,   213.9,  -9.000,  0.1899,  -9.000,
125, 4582,   76.0, 23.5299,  23.909, 23.5457, 35.1690,   214.0,  -9.000,  0.1943,  -9.000,
125, 4582,   78.0, 23.5300,  23.910, 23.5462, 35.1696,   214.0,  -9.000,  0.1977,  -9.000,
125, 4582,   80.0, 23.5305,  23.911, 23.5472, 35.1708,   214.2,  -9.000,  0.2038,  -9.000,
125, 4582,   82.0, 23.5296,  23.911, 23.5466, 35.1715,   214.1,  -9.000,  0.2192,  -9.000,
125, 4582,   84.0, 23.5268,  23.913, 23.5443, 35.1728,   213.9,  -9.000,  0.2269,  -9.000,
125, 4582,   86.0, 23.5203,  23.918, 23.5381, 35.1766,   213.9,  -9.000,  0.2302,  -9.000,
125, 4582,   88.0, 23.5178,  23.920, 23.5361, 35.1784,   214.0,  -9.000,  0.2352,  -9.000,
125, 4582,   90.0, 23.5107,  23.925, 23.5294, 35.1821,   214.0,  -9.000,  0.2389,  -9.000,
125, 4582,   92.0, 23.5011,  23.931, 23.5202, 35.1866,   214.1,  -9.000,  0.2680,  -9.000,
125, 4582,   94.0, 23.4900,  23.938, 23.5095, 35.1917,   213.8,  -9.000,  0.2671,  -9.000,
125, 4582,   96.0, 23.4797,  23.945, 23.4996, 35.1972,   213.7,  -9.000,  0.2745,  -9.000,
125, 4582,   98.0, 23.4723,  23.951, 23.4927, 35.2013,   213.6,  -9.000,  0.2820,  -9.000,
125, 4582,  100.0, 23.4578,  23.960, 23.4786, 35.2083,   213.6,  -9.000,  0.2977,  -9.000,
125, 4582,  102.0, 23.4419,  23.970, 23.4631, 35.2144,   213.4,  -9.000,  0.3134,  -9.000,
125, 4582,  104.0, 23.4263,  23.978, 23.4479, 35.2197,   213.3,  -9.000,  0.3273,  -9.000,
125, 4582,  106.0, 23.4087,  23.988, 23.4307, 35.2259,   213.3,  -9.000,  0.3420,  -9.000,
125, 4582,  108.0, 23.3839,  24.001, 23.4062, 35.2333,   213.3,  -9.000,  0.3560,  -9.000,
125, 4582,  110.0, 23.3516,  24.017, 23.3743, 35.2417,   213.2,  -9.000,  0.3719,  -9.000,
125, 4582,  112.0, 23.3217,  24.032, 23.3449, 35.2498,   213.2,  -9.000,  0.3997,  -9.000,
125, 4582,  114.0, 23.2937,  24.044, 23.3173, 35.2562,   212.9,  -9.000,  0.4097,  -9.000,
125, 4582,  116.0, 23.2609,  24.060, 23.2848, 35.2644,   212.6,  -9.000,  0.4248,  -9.000,
125, 4582,  118.0, 23.2211,  24.078, 23.2454, 35.2730,   212.7,  -9.000,  0.4381,  -9.000,
125, 4582,  120.0, 23.1973,  24.091, 23.2220, 35.2803,   212.4,  -9.000,  0.4526,  -9.000,
125, 4582,  122.0, 23.1701,  24.104, 23.1952, 35.2873,   212.2,  -9.000,  0.4693,  -9.000,
125, 4582,  124.0, 23.1110,  24.129, 23.1364, 35.2979,   211.9,  -9.000,  0.4836,  -9.000,
125, 4582,  126.0, 23.0671,  24.148, 23.0929, 35.3067,   211.7,  -9.000,  0.5083,  -9.000,
125, 4582,  128.0, 23.0281,  24.164, 23.0544, 35.3126,   211.6,  -9.000,  0.5326,  -9.000,
125, 4582,  130.0, 22.9844,  24.181, 23.0110, 35.3177,   211.3,  -9.000,  0.5507,  -9.000,
125, 4582,  132.0, 22.9364,  24.197, 22.9634, 35.3213,   210.9,  -9.000,  0.5661,  -9.000,
125, 4582,  134.0, 22.8844,  24.217, 22.9117, 35.3281,   210.6,  -9.000,  0.5836,  -9.000,
125, 4582,  136.0, 22.8324,  24.239, 22.8601, 35.3375,   210.2,  -9.000,  0.6077,  -9.000,
125, 4582,  138.0, 22.7846,  24.255, 22.8127, 35.3403,   210.0,  -9.000,  0.6133,  -9.000,
125, 4582,  140.0, 22.7173,  24.276, 22.7457, 35.3417,   209.5,  -9.000,  0.6191,  -9.000,
125, 4582,  142.0, 22.5966,  24.310, 22.6253, 35.3420,   209.3,  -9.000,  0.6252,  -9.000,
125, 4582,  144.0, 22.4981,  24.334, 22.5271, 35.3365,   208.6,  -9.000,  0.6220,  -9.000,
125, 4582,  146.0, 22.4138,  24.353, 22.4432, 35.3300,   208.1,  -9.000,  0.6071,  -9.000,
125, 4582,  148.0, 22.3197,  24.375, 22.3494, 35.3232,   207.9,  -9.000,  0.5903,  -9.000,
125, 4582,  150.0, 22.2451,  24.392, 22.2751, 35.3179,   207.5,  -9.000,  0.5705,  -9.000,
125, 4582,  152.0, 22.1685,  24.410, 22.1988, 35.3138,   207.1,  -9.000,  0.5470,  -9.000,
125, 4582,  154.0, 22.0813,  24.429, 22.1119, 35.3060,   206.6,  -9.000,  0.5270,  -9.000,
125, 4582,  156.0, 21.9687,  24.453, 21.9996, 35.2953,   206.2,  -9.000,  0.5117,  -9.000,
125, 4582,  158.0, 21.8382,  24.480, 21.8694, 35.2837,   205.9,  -9.000,  0.5034,  -9.000,
125, 4582,  160.0, 21.7108,  24.509, 21.7422, 35.2748,   205.3,  -9.000,  0.4850,  -9.000,
125, 4582,  162.0, 21.5929,  24.534, 21.6246, 35.2652,   204.7,  -9.000,  0.4637,  -9.000,
125, 4582,  164.0, 21.4839,  24.558, 21.5159, 35.2570,   204.5,  -9.000,  0.4491,  -9.000,
125, 4582,  166.0, 21.3870,  24.579, 21.4192, 35.2497,   204.2,  -9.000,  0.4267,  -9.000,
125, 4582,  168.0, 21.3130,  24.595, 21.3455, 35.2440,   203.7,  -9.000,  0.4049,  -9.000,
125, 4582,  170.0, 21.2311,  24.612, 21.2640, 35.2363,   203.5,  -9.000,  0.3912,  -9.000,
125, 4582,  172.0, 21.1600,  24.627, 21.1932, 35.2300,   203.1,  -9.000,  0.3821,  -9.000,
125, 4582,  174.0, 21.0445,  24.652, 21.0779, 35.2221,   202.8,  -9.000,  0.3661,  -9.000,
125, 4582,  176.0, 20.9165,  24.681, 20.9501, 35.2147,   202.4,  -9.000,  0.3473,  -9.000,
